	rank	word	count	frequency
242	151	take	49	0.0005609038565001889
243	151	anything	49	0.0005609038565001889
244	152	CHAPTER	48	0.0005494568390205932
245	152	dear	48	0.0005494568390205932
246	152	left	48	0.0005494568390205932
247	152	us	48	0.0005494568390205932
248	152	poor	48	0.0005494568390205932
249	153	No	47	0.0005380098215409974
250	153	side	47	0.0005380098215409974
251	153	short	47	0.0005380098215409974
252	153	believe	47	0.0005380098215409974
253	153	cried	47	0.0005380098215409974
254	153	here	47	0.0005380098215409974
255	154	these	46	0.0005265628040614018
256	154	part	46	0.0005265628040614018
257	154	cannot	46	0.0005265628040614018
258	155	wife	45	0.0005151157865818061
259	155	near	45	0.0005151157865818061
260	155	possible	45	0.0005151157865818061
261	155	old	45	0.0005151157865818061
262	155	Her	45	0.0005151157865818061
263	155	looking	45	0.0005151157865818061
264	155	We	45	0.0005151157865818061
265	156	best	44	0.0005036687691022104
266	156	right	44	0.0005036687691022104
267	156	leave	44	0.0005036687691022104
268	156	In	44	0.0005036687691022104
269	156	certainly	44	0.0005036687691022104
270	156	feel	44	0.0005036687691022104
271	157	interest	43	0.0004922217516226148
272	157	since	43	0.0004922217516226148
273	157	really	43	0.0004922217516226148
274	157	deal	43	0.0004922217516226148
275	157	perfectly	43	0.0004922217516226148
276	157	course	43	0.0004922217516226148
277	157	manner	43	0.0004922217516226148
278	158	mother	42	0.00048077473414301906
279	158	people	42	0.00048077473414301906
280	158	name	42	0.00048077473414301906
281	158	least	42	0.00048077473414301906
282	158	whole	42	0.00048077473414301906
283	158	looked	42	0.00048077473414301906
284	158	love	42	0.00048077473414301906
285	158	each	42	0.00048077473414301906
286	158	heart	42	0.00048077473414301906
287	159	thing	41	0.00046932771666342334
288	159	next	41	0.00046932771666342334
289	159	spirits	41	0.00046932771666342334
290	159	sort	41	0.00046932771666342334
291	159	Musgroves	41	0.00046932771666342334
292	160	nor	40	0.00045788069918382767
293	160	passed	40	0.00045788069918382767
294	160	idea	40	0.00045788069918382767
295	160	set	40	0.00045788069918382767
296	160	full	40	0.00045788069918382767
297	161	use	39	0.00044643368170423195
298	161	three	39	0.00044643368170423195
299	161	does	39	0.00044643368170423195
300	161	received	39	0.00044643368170423195
301	161	both	39	0.00044643368170423195
302	161	hardly	39	0.00044643368170423195
303	161	visit	39	0.00044643368170423195
304	161	among	39	0.00044643368170423195
305	161	hear	39	0.00044643368170423195
306	162	world	38	0.0004349866642246363
307	162	terms	38	0.0004349866642246363
308	162	country	38	0.0004349866642246363
309	162	agreeable	38	0.0004349866642246363
310	162	everything	38	0.0004349866642246363
311	162	pleasure	38	0.0004349866642246363
312	162	Hayter	38	0.0004349866642246363
313	163	To	37	0.00042353964674504056
