	rank	word	count	frequency
509	201	particularly	33	0.0002501553995663973
510	202	consequence	32	0.00024257493291287012
511	202	necessary	32	0.00024257493291287012
512	202	early	32	0.00024257493291287012
513	202	de	32	0.00024257493291287012
514	202	appear	32	0.00024257493291287012
515	202	five	32	0.00024257493291287012
516	202	exactly	32	0.00024257493291287012
517	202	arrival	32	0.00024257493291287012
518	202	news	32	0.00024257493291287012
519	202	meet	32	0.00024257493291287012
520	202	sensible	32	0.00024257493291287012
521	202	dance	32	0.00024257493291287012
522	202	afterwards	32	0.00024257493291287012
523	202	appeared	32	0.00024257493291287012
524	202	length	32	0.00024257493291287012
525	203	equal	31	0.00023499446625934294
526	203	particular	31	0.00023499446625934294
527	203	end	31	0.00023499446625934294
528	203	poor	31	0.00023499446625934294
529	203	smile	31	0.00023499446625934294
530	203	talk	31	0.00023499446625934294
531	203	consider	31	0.00023499446625934294
532	203	understand	31	0.00023499446625934294
533	203	_that_	31	0.00023499446625934294
534	203	why	31	0.00023499446625934294
535	203	dinner	31	0.00023499446625934294
536	203	Not	31	0.00023499446625934294
537	203	alone	31	0.00023499446625934294
538	203	instantly	31	0.00023499446625934294
539	203	comfort	31	0.00023499446625934294
540	203	resolved	31	0.00023499446625934294
541	204	thing	30	0.00022741399960581572
542	204	full	30	0.00022741399960581572
543	204	words	30	0.00022741399960581572
544	204	year	30	0.00022741399960581572
545	204	Chapter	30	0.00022741399960581572
546	204	mention	30	0.00022741399960581572
547	204	information	30	0.00022741399960581572
548	204	countenance	30	0.00022741399960581572
549	204	air	30	0.00022741399960581572
550	204	opportunity	30	0.00022741399960581572
551	204	society	30	0.00022741399960581572
552	204	receive	30	0.00022741399960581572
553	204	appearance	30	0.00022741399960581572
554	205	Austen	29	0.00021983353295228854
555	205	humour	29	0.00021983353295228854
556	205	hand	29	0.00021983353295228854
557	205	anybody	29	0.00021983353295228854
558	205	already	29	0.00021983353295228854
559	205	thus	29	0.00021983353295228854
560	205	new	29	0.00021983353295228854
561	205	Heading	29	0.00021983353295228854
562	205	neighbourhood	29	0.00021983353295228854
563	205	week	29	0.00021983353295228854
564	205	kindness	29	0.00021983353295228854
565	205	astonishment	29	0.00021983353295228854
566	205	matter	29	0.00021983353295228854
567	205	obliged	29	0.00021983353295228854
568	205	ten	29	0.00021983353295228854
569	205	allow	29	0.00021983353295228854
570	205	lost	29	0.00021983353295228854
571	205	pain	29	0.00021983353295228854
572	205	money	29	0.00021983353295228854
573	206	use	28	0.00021225306629876135
574	206	anyone	28	0.00021225306629876135
575	206	interest	28	0.00021225306629876135
576	206	seems	28	0.00021225306629876135
577	206	liked	28	0.00021225306629876135
578	206	nature	28	0.00021225306629876135
579	206	delight	28	0.00021225306629876135
580	206	observed	28	0.00021225306629876135
581	206	second	28	0.00021225306629876135
582	206	Let	28	0.00021225306629876135
583	206	disposition	28	0.00021225306629876135
584	206	entirely	28	0.00021225306629876135
585	206	beauty	28	0.00021225306629876135
586	206	highly	28	0.00021225306629876135
587	206	credit	28	0.00021225306629876135
588	206	mentioned	28	0.00021225306629876135
