	rank	word	count	frequency
148	71	Hrabiego	22	0.000612421011608162
149	71	E	22	0.000612421011608162
150	72	mnie	21	0.0005845836928987
151	72	okiem	21	0.0005845836928987
152	72	była	21	0.0005845836928987
153	72	ręce	21	0.0005845836928987
154	72	On	21	0.0005845836928987
155	72	wielki	21	0.0005845836928987
156	72	Rejent	21	0.0005845836928987
157	73	terms	20	0.0005567463741892381
158	73	tych	20	0.0005567463741892381
159	73	wszystko	20	0.0005567463741892381
160	73	téj	20	0.0005567463741892381
161	73	ziemi	20	0.0005567463741892381
162	73	nigdy	20	0.0005567463741892381
163	73	końcu	20	0.0005567463741892381
164	73	rzecz	20	0.0005567463741892381
165	73	Co	20	0.0005567463741892381
166	73	krzyknął	20	0.0005567463741892381
167	74	Jako	19	0.0005289090554797762
